"86",1,-46.636541789645,-23.4668485665213
"87",1,-46.6383295311459,-23.4674112325353
"88",1,-46.6401112836094,-23.4679859759098
"89",1,-46.6418874896748,-23.4685728897358
"90",1,-46.6436585865562,-23.4691720840722
"91",1,-46.6454250059064,-23.4697836858183
"92",1,-46.6471871736752,-23.4704078386196
"93",1,-46.6489455099594,-23.4710447028071
"94",1,-46.6507004288409,-23.4716944553669
"95",1,-46.6524523382093,-23.4723572899419
"96",1,-46.6542016395664,-23.4730334168611
"97",1,-46.6559487278084,-23.4737230631979
"98",1,-46.6576939909831,-23.4744264728552
"99",1,-46.6594378100184,-23.4751439066765
"100",1,-46.6611805584175,-23.4758756425806
"101",1,-46.6629226019189,-23.4766219757199
"102",1,-46.6646642981154,-23.4773832186609
"103",1,-46.6664059960282,-23.4781597015839
"104",1,-46.6681480356335,-23.4789517725016
"105",1,-46.6698907473343,-23.4797597974944
"106",1,-46.6716344513746,-23.48058416096
"107",1,-46.6733794571901,-23.4814252658762
"108",1,-46.6751260626899,-23.482283534073
"109",1,-46.6768745534637,-23.4831594065121
"110",1,-46.6786252019083,-23.4840533435711
"111",1,-46.6803782662669,-23.4849658253282
"112",1,-46.682133989575,-23.4858973518442
"113",1,-46.6838925985044,-23.4868484434375
"114",1,-46.6856543020999,-23.4878196409471
"115",1,-46.6874192903983,-23.4888115059787
"116",1,-46.6891877329237,-23.4898246211276
"117",1,-46.6909597770484,-23.4908595901725
"118",1,-46.6927355462122,-23.4919170382317
"119",1,-46.694515137989,-23.4929976118746
"120",1,-46.6962986219929,-23.4941019791793
"121",1,-46.698086037612,-23.4952308297248
"122",1,-46.699877391561,-23.496384874509
"123",1,-46.7016726552418,-23.4975648457776
"124",1,-46.7034717619029,-23.4987714967521
"125",1,-46.7052746035861,-23.5000056012405
"126",1,-46.7070810278512,-23.5012679531154
"127",1,-46.7088908342708,-23.5025593656402
"128",1,-46.7107037706842,-23.5038806706241
"129",1,-46.7125195292051,-23.5052327173849
"130",1,-46.714337741975,-23.5066163714955
"131",1,-46.7161579766596,-23.5080325132891
"132",1,-46.7179797316831,-23.5094820360966
"133",1,-46.7198024312037,-23.510965844187
"134",1,-46.7216254198306,-23.5124848503794
"135",1,-46.7234479570915,-23.5140399732958
"136",1,-46.7252692116606,-23.5156321342188
"137",1,-46.7270882553656,-23.5172622535206
"138",1,-46.7289040569945,-23.5189312466258
"139",1,-46.7307154759343,-23.5206400194716
"140",1,-46.7325212556772,-23.5223894634282
"141",1,-46.7343200172437,-23.5241804496431
"142",1,-46.7361102525785,-23.5260138227737
"143",1,-46.7378903179877,-23.5278903940765
"144",1,-46.7396584276991,-23.5298109338225
"145",1,-46.7414126476401,-23.531776163015
"146",1,-46.7431508895413,-23.533786744392
"147",1,-46.744870905491,-23.535843272703
"148",1,-46.7465702830798,-23.5379462642605
"149",1,-46.7482464412936,-23.5400961457788
"150",1,-46.7498966273238,-23.5422932425274
"151",1,-46.7515179144863,-23.5445377658427
"152",1,-46.7531072014483,-23.5468298000618
"153",1,-46.7546612129788,-23.549169288964
"154",1,-46.7561765024451,-23.5515560218308
"155",1,-46.7576494562855,-23.5539896192601
"156",1,-46.7590763006882,-23.5564695189
"157",1,-46.7604531107004,-23.5589949612986
"158",1,-46.7617758219825,-23.5615649760922
"159",1,-46.7630402453984,-23.56417836879
"160",1,-46.7642420846063,-23.5668337084364
"161",1,-46.7653769567736,-23.5695293164616
"162",1,-46.7664404164898,-23.572263257049
"163",1,-46.7674279828904,-23.5750333293673
"164",1,-46.7683351699329,-23.577837062018
"165",1,-46.7691575196852,-23.580671710051
"166",1,-46.7698906383957,-23.5835342548868
"167",1,-46.7705302350192,-23.5864214074572
"168",1,-46.7710721617725,-23.5893296148417
"169",1,-46.7715124561927,-23.5922550706183
"170",1,-46.7718473840768,-23.5951937290874
"171",1,-46.7720734825929,-23.5981413234425
"172",1,-46.7721876027791,-23.6010933878735
"173",1,-46.7721869505916,-23.604045283486
"174",1,-46.7720691256293,-23.6069922278151
"175",1,-46.7718321566559,-23.6099293276027
"176",1,-46.7714745330633,-23.6128516144024
"177",1,-46.7709952314742,-23.6157540824744
"178",1,-46.7703937367665,-23.6186317283502
"179",1,-46.7696700569148,-23.6214795913722
"180",1,-46.7688247311869,-23.6242927944658
"181",1,-46.7678588313923,-23.6270665843735
"182",1,-46.7667739560574,-23.6297963705812
"183",1,-46.7655722175858,-23.6324777621911
"184",1,-46.7642562226444,-23.6351066020463
"185",1,-46.762829046195,-23.6376789974871
"186",1,-46.7612941997451,-23.6401913472138
"187",1,-46.7596555945367,-23.6426403638385
"188",1,-46.7579175004946,-23.6450230918341
"189",1,-46.7560845018396,-23.6473369207092
"190",1,-46.7541614503156,-23.6495795933686
"191",1,-46.7521534169911,-23.6517492097378
"192",1,-46.7500656435794,-23.6538442258396
"193",1,-46.7479034941689,-23.6558634486118
"194",1,-46.7456724081875,-23.6578060268319
"195",1,-46.7433778553301,-23.6596714385801
"196",1,-46.7410252930711,-23.6614594757156
"197",1,-46.7386201272739,-23.6631702258652
"198",1,-46.7361676762854,-23.6648040524335
"199",1,-46.7336731387917,-23.6663615731354
"200",1,-46.7311415655983,-23.6678436375301
"201",1,-46.7285778353955,-23.6692513040065
"202",1,-46.7259866344794,-23.6705858166261
"203",1,-46.7233724403198,-23.6718485821877
"204",1,-46.7207395088024,-23.6730411478251
"205",1,-46.7180918649196,-23.6741651794031
"206",1,-46.7154332966481,-23.6752224409218
"207",1,-46.7127673517221,-23.676214775097
"208",1,-46.710097337001,-23.6771440852356
"209",1,-46.7074263201195,-23.6780123184871
"210",1,-46.7047571331141,-23.6788214505155
"211",1,-46.7020923777295,-23.6795734716033
"212",1,-46.6994344321203,-23.6802703741757
"213",1,-46.6967854586845,-23.6809141417088
"214",1,-46.6941474127852,-23.6815067389697
"215",1,-46.6915220521388,-23.6820501035224
"216",1,-46.6889109466722,-23.6825461384236
"217",1,-46.6863154886751,-23.6829967060278
"218",1,-46.6837369030945,-23.683403622814
"219",1,-46.6811762578417,-23.683768655148
"220",1,-46.6786344740023,-23.6840935158931
"221",1,-46.6761123358567,-23.6843798617843
"222",1,-46.6736105006379,-23.6846292914842
"223",1,-46.6711295079675,-23.6848433442428
"224",1,-46.6686697889241,-23.6850234990881
"225",1,-46.6662316747107,-23.6851711744789
"226",1,-46.6638154048988,-23.6852877283569
"227",1,-46.661421135234,-23.6853744585402
"228",1,-46.6590489449969,-23.6854326034065
"229",1,-46.6566988439182,-23.6854633428161
"230",1,-46.6543707786537,-23.6854677992353
"231",1,-46.6520646388271,-23.6854470390192
"232",1,-46.6497802626529,-23.6854020738217
"233",1,-46.6475174421538,-23.6853338621027
"234",1,-46.6452759279905,-23.6852433107061
"235",1,-46.6430554339196,-23.6851312764863
"236",1,-46.6408556408999,-23.6849985679632
"237",1,-46.638676200866,-23.6848459469892
"238",1,-46.6365167401888,-23.6846741304133
"239",1,-46.6343768628408,-23.6844837917313
"240",1,-46.6322561532876,-23.68427556271
"241",1,-46.6301541791221,-23.6840500349792
"242",1,-46.6280704934603,-23.6838077615828
"243",1,-46.6260046371153,-23.6835492584843
"244",1,-46.6239561405672,-23.6832750060223
"245",1,-46.6219245257428,-23.6829854503123
"246",1,-46.619909307622,-23.6826810045923
"247",1,-46.6179099956833,-23.682362050511
"248",1,-46.6159260952019,-23.6820289393567
"249",1,-46.6139571084147,-23.6816819932265
"250",1,-46.6120025355605,-23.6813215061365
"251",1,-46.6100618758096,-23.6809477450715
"252",1,-46.6081346280907,-23.6805609509766
"253",1,-46.6062202918256,-23.6801613396905
"254",1,-46.6043183675808,-23.6797491028208
"255",1,-46.602428357643,-23.6793244085646
"256",1,-46.6005497665274,-23.6788874024732
"257",1,-46.5986821014254,-23.6784382081637
"258",1,-46.5968248725984,-23.6779769279787
"259",1,-46.5949775937235,-23.6775036435951
"260",1,-46.5931397821979,-23.677018416584
"261",1,-46.591310959406,-23.6765212889227
"262",1,-46.5894906509554,-23.6760122834606
"263",1,-46.5876783868859,-23.6754914043401
"264",1,-46.5858737018565,-23.6749586373744
"265",1,-46.5840761353136,-23.6744139503829
"266",1,-46.5822852316455,-23.6738572934862
"267",1,-46.5805005403271,-23.6732885993619
"268",1,-46.5787216160566,-23.6727077834619
"269",1,-46.5769480188906,-23.6721147441932
"270",1,-46.5751793143784,-23.6715093630628
"271",1,-46.5734150737005,-23.6708915047886
"272",1,-46.5716548738141,-23.6702610173769
"273",1,-46.5698982976088,-23.6696177321672
"274",1,-46.5681449340756,-23.668961463847
"275",1,-46.5663943784931,-23.6682920104359
"276",1,-46.5646462326336,-23.6676091532416
"277",1,-46.5629001049929,-23.6669126567883
"278",1,-46.5611556110474,-23.6662022687182
"279",1,-46.5594123735413,-23.6654777196685
"280",1,-46.5576700228087,-23.6647387231248
"281",1,-46.5559281971336,-23.6639849752514
"282",1,-46.554186543153,-23.6632161547011
"283",1,-46.5524447163057,-23.6624319224058
"284",1,-46.5507023813325,-23.6616319213495
"285",1,-46.548959212833,-23.660815776325
"286",1,-46.5472148958818,-23.6599830936781
"287",1,-46.5454691267123,-23.6591334610394
"288",1,-46.5437216134711,-23.6582664470485
"289",1,-46.5419720770505,-23.6573816010713
"290",1,-46.5402202520046,-23.6564784529154
"291",1,-46.5384658875563,-23.6555565125462
"292",1,-46.5367087487009,-23.6546152698079
"293",1,-46.5349486174148,-23.6536541941537
"294",1,-46.5331852939772,-23.6526727343908
"295",1,-46.5314185984113,-23.6516703184448
"296",1,-46.5296483720555,-23.6506463531507
"297",1,-46.5278744792718,-23.6496002240772
"298",1,-46.5260968093018,-23.6485312953909
"299",1,-46.5243152782792,-23.6474389097717
"300",1,-46.5225298314087,-23.6463223883855
"301",1,-46.5207404453211,-23.6451810309285
"302",1,-46.5189471306159,-23.6440141157515
"303",1,-46.5171499345997,-23.6428209000799
"304",1,-46.5153489442321,-23.6416006203424
"305",1,-46.5135442892887,-23.6403524926244
"306",1,-46.5117361457502,-23.6390757132636
"307",1,-46.5099247394273,-23.6377694596064
"308",1,-46.5081103498286,-23.6364328909468
"309",1,-46.5062933142797,-23.6350651496683
"310",1,-46.5044740322978,-23.6336653626149
"311",1,-46.5026529702261,-23.6322326427163
"312",1,-46.5008306661287,-23.6307660908953
"313",1,-46.4990077349461,-23.6292647982878
"314",1,-46.4971848739028,-23.6277278488059
"315",1,-46.4953628681621,-23.6261543220786
"316",1,-46.4935425967108,-23.6245432968039
"317",1,-46.4917250384556,-23.622893854548
"318",1,-46.4899112785046,-23.6212050840299
"319",1,-46.4881025146001,-23.6194760859256
"320",1,-46.4863000636604,-23.617705978232
"321",1,-46.4845053683782,-23.6158939022236
"322",1,-46.4827200038135,-23.6140390290381
"323",1,-46.4809456839055,-23.6121405669208
"324",1,-46.4791842678164,-23.6101977691547
"325",1,-46.4774377660054,-23.6082099426994
"326",1,-46.4757083459158,-23.6061764575501
"327",1,-46.4739983371439,-23.6040967568248
"328",1,-46.4723102359414,-23.6019703675714
"329",1,-46.4706467088856,-23.5997969122756
"330",1,-46.4690105955396,-23.5975761210357
"331",1,-46.4674049099051,-23.5953078443486
"332",1,-46.4658328404618,-23.5929920664346
"333",1,-46.4642977485717,-23.5906289190019
"334",1,-46.4628031650236,-23.5882186953282
"335",1,-46.4613527844858,-23.5857618645097
"336",1,-46.4599504576397,-23.5832590856951
"337",1,-46.4586001807739,-23.5807112220965
"338",1,-46.4573060826341,-23.5781193545372
"339",1,-46.4560724083511,-23.5754847942649
"340",1,-46.4549035003001,-23.5728090947356
"341",1,-46.453803775793,-23.5700940620467
"342",1,-46.4527777015572,-23.5673417636812
"343",1,-46.451829765023,-23.5645545352124
"344",1,-46.4509644425194,-23.5617349846155
"345",1,-46.4501861645592,-23.5588859938398
"346",1,-46.4494992784945,-23.5560107173142
"347",1,-46.4489080089163,-23.5531125770904
"348",1,-46.4484164162759,-23.5501952543728
"349",1,-46.4480283543018,-23.5472626772461
"350",1,-46.4477474268813,-23.5443190044818
"351",1,-46.4475769451532,-23.5413686053938
"352",1,-46.4475198856267,-23.5384160358052
"353",1,-46.4475788501852,-23.5354660102981
"354",1,-46.4477560288535,-23.532523371019
"355",1,-46.4480531662011,-23.5295930534277
"356",1,-46.4484715322128,-23.5266800494741
"357",1,-46.4490118983926,-23.5237893687858
"358",1,-46.4496745197632,-23.5209259985255
"359",1,-46.4504591232988,-23.5180948626405
"360",1,-46.4513649031755,-23.5153007812624
